Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
351.0,-32.11613550863511,91.0,1.3567727999053723,56822.0,0.460191
352.0,115.38287112034922,500.0,3.269535867699885,57322.0,0.4554410000000001
353.0,31.8022793999137,500.0,4.035094815959091,57822.0,0.45069100000000006
354.0,32.42238859632476,500.0,4.732194537688775,58322.0,0.44594100000000003
355.0,103.41227294855358,500.0,5.947025387755595,58822.0,0.4411910000000001
356.0,101.17668163833206,500.0,7.153239209234795,59322.0,0.4364410000000001
357.0,-32.58048291411433,114.0,7.286139532752347,59436.0,0.435358
358.0,102.75761963805849,500.0,8.505632216305562,59936.0,0.4306080000000001
359.0,146.37879891003416,500.0,9.350160989881356,60436.0,0.42585800000000007
360.0,55.07735219198931,500.0,9.488840275081321,60936.0,0.42110800000000004
361.0,95.98748695358223,500.0,10.98967119765119,61436.0,0.4163580000000001
362.0,44.74326697890112,129.0,12.019035905507936,61565.0,0.4151325000000001
363.0,115.48834787886621,500.0,12.194583285127253,62065.0,0.4103825000000001
364.0,95.371584173752,500.0,13.668041700427588,62565.0,0.40563250000000006
365.0,42.94758848500877,500.0,14.120907721070102,63065.0,0.40088250000000003
366.0,76.28643925554519,500.0,14.484426210662475,63565.0,0.3961325000000001
367.0,182.6190851533129,500.0,16.414250861235388,64065.0,0.3913825000000001
368.0,147.01574090431316,500.0,18.123340708302663,64565.0,0.38663250000000005
